DateTime,User Name,Running Model,Barcode,Clip Status,Torque1(Nm),Torque2(Nm),Torque3(Nm),Torque4(Nm),Height1(mm),Height2(mm),Height3(mm),Height4(mm),Height1Status,Height2Status,Height3Status,Height4Status
05-08-2020  18:43:53,,SK Medium,0UD8I201ET7W,0.9 ,0.9 ,0.9 ,0.9 ,10.31,11.01,10.82,11.79,NG,OK
05-08-2020  18:53:49,,SK Medium,0UD8I203+W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.22,10.90,10.82,11.80,NG,OK
05-08-2020  19:01:18,,SK Medium,0UD8I20B2W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.15,10.85,10.75,11.72,NG,OK
05-08-2020  19:07:41,,SK Medium,0UD8I203ZW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.14,10.85,10.73,11.62,NG,OK
05-08-2020  19:20:21,,SK Medium,0UD8I205+W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.18,11.17,10.93,11.82,NG,OK
05-08-2020  19:26:57,,SK Medium,0UD8I20B5W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.26,11.05,10.96,11.82,NG,OK
05-08-2020  20:04:30,,SK Medium,0UD8I20BNW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.18,10.89,10.89,11.77,NG,OK
05-08-2020  20:06:09,,SK Medium,0UD8I20AKW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.22,10.75,10.71,11.48,NG,OK
05-08-2020  20:08:16,,SK Medium,0UD8I2020W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.15,10.73,10.43,11.51,NG,OK
05-08-2020  20:09:45,,SK Medium,0UD8I20B4W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.24,10.93,10.87,11.71,NG,OK
05-08-2020  20:12:57,,SK Medium,0UD8I209SW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.27,10.94,10.78,11.82,NG,OK
05-08-2020  20:14:34,,SK Medium,0UD8I204FW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.26,10.81,10.42,11.53,NG,OK
05-08-2020  20:19:27,,SK Medium,0UD8I20B7W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.21,10.98,10.57,11.69,NG,OK
05-08-2020  20:22:09,,SK Medium,0UD8I20A7W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.10,10.79,10.69,11.62,NG,OK
05-08-2020  20:34:41,,SK Medium,0UD8I20BAW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.33,10.97,10.66,11.87,NG,OK
05-08-2020  20:44:53,,SK Medium,0UD8I20BVW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.11,10.89,10.56,11.72,NG,OK
05-08-2020  20:49:49,,SK Medium,0UD8I205HW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.17,10.83,10.67,11.73,NG,OK
05-08-2020  20:53:08,,SK Medium,0UD8I2071W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.17,10.87,10.64,11.64,NG,OK
05-08-2020  20:54:47,,SK Medium,0UD8I204VW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.19,10.88,10.51,11.64,NG,OK
05-08-2020  20:57:48,,SK Medium,0UD8I207SW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.20,10.80,10.94,11.88,NG,OK
